"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"FTSE-PiP Fondeo-G Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VXWT&SecurityToken=F00000VXWT%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=HSBGOB2BME3.MX","HSBGOB2 BME3",,"Personas morales","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VXWT","18/05/2015","-"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VXWP&SecurityToken=F00000VXWP%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCGOBBMG1.MX","HSBCGOB BMG1",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VXWP","25/05/2015","-"
"80% S&P Valmer MEX CETES 91D, 20% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004RG&SecurityToken=F0000004RG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCF2BFP.MX","HSBC-F2 BFP","https://es-us.finanzas.yahoo.com/q/hp?s=HSBC-F2BFP.MX","Personas físicas","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004RG","28/02/2006","Renta Variable"
"S&P Valmer MEX FBancario","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O4NI&SecurityToken=F00000O4NI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCEMPBI2.MX","HSBCEMP BI2",,"Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O4NI","09/04/2012","Deuda"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021ID&SecurityToken=F0000021ID%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCBOLBFV.MX","HSBCBOL BFV",,"Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021ID","01/06/2004","Renta Variable"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NLBC&SecurityToken=F00000NLBC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1TNC.MX","GUB-1 TNC","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1TNC.MX","No contribuyentes","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NLBC","12/09/2008","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005N4Y&SecurityToken=F000005N4Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1TM.MX","GUB-1 TM","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1TM.MX","Personas morales","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005N4Y","12/09/2008","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028DT&SecurityToken=F0000028DT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1TF.MX","GUB-1 TF","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1TF.MX","Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028DT","12/09/2008","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNM0&SecurityToken=F00000NNM0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1PV.MX","GUB-1 PV","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1PV.MX","Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNM0","18/01/2012","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLZ&SecurityToken=F00000NNLZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1P.MX","GUB-1 P","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1P.MX","Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLZ","18/01/2012","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLY&SecurityToken=F00000NNLY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1GPF.MX","GUB-1 GPF","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1GPF.MX","Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLY","18/01/2012","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003WWT&SecurityToken=F000003WWT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1GB.MX","GUB-1 GB","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1GB.MX","Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003WWT","27/05/2009","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J8DT&SecurityToken=F00000J8DT%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1F.MX","GUB-1 F","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1F.MX","Fondo de fondos","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J8DT","23/07/2010","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NNLX&SecurityToken=F00000NNLX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GUB1C.MX","GUB-1 C","https://es-us.finanzas.yahoo.com/q/hp?s=GUB-1C.MX","Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NNLX","18/01/2012","Deuda"
"40% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 5% FTSE-PiP Cetes 91d 24hrs, 20% MSCI ACWI NR USD, 20% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DF2&SecurityToken=F000002DF2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5M2C.MX","GOLD5+ M2-C","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5M2-C.MX","Personas morales","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DF2","05/11/2008","Renta Variable"
"40% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 5% FTSE-PiP Cetes 91d 24hrs, 20% MSCI ACWI NR USD, 20% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DF3&SecurityToken=F000002DF3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5B2C.MX","GOLD5+ B2-C","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5B2-C.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DF3","05/11/2008","Renta Variable"
"40% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 5% FTSE-PiP Cetes 91d 24hrs, 20% MSCI ACWI NR USD, 20% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSWN&SecurityToken=F00000OSWN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5B2A.MX","GOLD5+ B2-A","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5B2-A.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSWN","05/09/2012","Renta Variable"
"40% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 5% FTSE-PiP Cetes 91d 24hrs, 20% MSCI ACWI NR USD, 20% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LVWX&SecurityToken=F00000LVWX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5B0E.MX","GOLD5+ B0-E","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD5B0-E.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LVWX","12/01/2011","Renta Variable"
"30% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 20% FTSE-PiP Cetes 91d 24hrs, 15% MSCI ACWI NR USD, 15% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DFA&SecurityToken=F000002DFA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Preponderantemente en deuda","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4M2B.MX","GOLD4+ M2-B","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4M2-B.MX","Personas morales","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DFA","05/11/2008","Renta Variable"
"30% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 20% FTSE-PiP Cetes 91d 24hrs, 15% MSCI ACWI NR USD, 15% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004ZF&SecurityToken=F0000004ZF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Preponderantemente en deuda","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4B2B.MX","GOLD4+ B2-B","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4B2-B.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004ZF","01/09/2003","Renta Variable"
"30% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 20% FTSE-PiP Cetes 91d 24hrs, 15% MSCI ACWI NR USD, 15% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSWM&SecurityToken=F00000OSWM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Preponderantemente en deuda","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4B1D.MX","GOLD4+ B1-D","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4B1-D.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSWM","07/09/2012","Renta Variable"
"30% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 20% FTSE-PiP Cetes 91d 24hrs, 15% MSCI ACWI NR USD, 15% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LVWW&SecurityToken=F00000LVWW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Preponderantemente en deuda","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4B0E.MX","GOLD4+ B0-E","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD4B0-E.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LVWW","12/01/2011","Renta Variable"
"20% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 40% FTSE-PiP Cetes 91d 24hrs, 10% MSCI ACWI NR USD, 10% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DF4&SecurityToken=F000002DF4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Mercado de dinero","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD3B2A.MX","GOLD3+ B2-A","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD3B2-A.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DF4","05/11/2008","Renta Variable"
"20% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 40% FTSE-PiP Cetes 91d 24hrs, 10% MSCI ACWI NR USD, 10% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003VGB&SecurityToken=F000003VGB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Mercado de dinero","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD3B1C.MX","GOLD3+ B1-C","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD3B1-C.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003VGB","18/03/2009","Renta Variable"
"20% BMV IPC PR MXN, 20% FTSE-PiPG Bonos 24hrs, 40% FTSE-PiP Cetes 91d 24hrs, 10% MSCI ACWI NR USD, 10% MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LYTG&SecurityToken=F00000LYTG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Mercado de dinero","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD3B0E.MX","GOLD3+ B0-E","https://es-us.finanzas.yahoo.com/q/hp?s=GOLD3B0-E.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LYTG","19/01/2011","Renta Variable"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HR&SecurityToken=F0000021HR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCBOLBFS.MX","HSBCBOL BFS",,"Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HR","01/06/2004","Renta Variable"
