"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZG0&SecurityToken=F000001ZG0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Indizado al IPC","https://es-us.finanzas.yahoo.com/q/hp?s=VECTINDF.MX","VECTIND F",,"Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZG0","29/06/1998","Renta Variable"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MV39&SecurityToken=F00000MV39%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIXC7.MX","VECTFI XC7",,"No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MV39","25/08/2011","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LMPS&SecurityToken=F00000LMPS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIX7.MX","VECTFI X7",,"No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LMPS","06/12/2010","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003YGV&SecurityToken=F000003YGV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIMD7.MX","VECTFI MD7",,"Personas morales","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003YGV","21/07/2009","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003YGU&SecurityToken=F000003YGU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIMC7.MX","VECTFI MC7",,"Personas morales","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003YGU","21/07/2009","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003YGT&SecurityToken=F000003YGT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIM7.MX","VECTFI M7",,"Personas morales","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003YGT","21/07/2009","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJKM&SecurityToken=F00000NJKM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIFF0.MX","VECTFI FF0",,"Fondo de fondos","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJKM","19/12/2011","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003YSU&SecurityToken=F000003YSU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIFD7.MX","VECTFI FD7",,"Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003YSU","23/07/2009","Deuda"
"FTSE-PiPG Cetes 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003ZS0&SecurityToken=F000003ZS0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Bancario y privado","https://es-us.finanzas.yahoo.com/q/hp?s=VECTFIFC7.MX","VECTFI FC7",,"Personas físicas","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003ZS0","10/08/2009","Deuda"
"FTSE-PiP SHF Udis 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BMT&SecurityToken=F000002BMT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VECTPREMD0.MX","VECTPRE MD0",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BMT","21/07/2008","Deuda"
"FTSE-PiP SHF Udis 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BMX&SecurityToken=F000002BMX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VECTPREMC0.MX","VECTPRE MC0",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BMX","21/07/2008","Deuda"
"FTSE-PiP SHF Udis 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BN2&SecurityToken=F000002BN2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VECTPREM0.MX","VECTPRE M0",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BN2","21/07/2008","Deuda"
"FTSE-PiP SHF Udis 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q07H&SecurityToken=F00000Q07H%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VECTPREM0.MX","VECTPRE M+0",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q07H","22/05/2013","Deuda"
"FTSE-PiP SHF Udis 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NOAQ&SecurityToken=F00000NOAQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VECTPREFF0.MX","VECTPRE FF0",,"Fondo de fondos","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NOAQ","19/01/2012","Deuda"
"FTSE-PiP SHF Udis 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BMU&SecurityToken=F000002BMU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VECTPREFD0.MX","VECTPRE FD0",,"Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BMU","21/07/2008","Deuda"
