"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"20% FTSE-PiPG Cetes 24hrs, 20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 45% FTSE-PiPG Float2 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004XS&SecurityToken=F0000004XS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=STRGOB3B0.MX","STRGOB3 B0",,"No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004XS","28/08/1997","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M9F3&SecurityToken=F00000M9F3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURPLUSBDE.MX","SURPLUS BDE",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M9F3","08/03/2011","Renta Variable"
"FTSE-PiPG Fix 1Yr 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GY7Q&SecurityToken=F00000GY7Q%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURGOBBOE5.MX","SURGOB BOE5",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GY7Q","05/03/2010","Deuda"
"VLMR CorpoTRAC","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZIF&SecurityToken=F000001ZIF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURCORPBOE3.MX","SURCORP BOE3",,"No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZIF","01/08/2006","Deuda"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045O&SecurityToken=F00000045O%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDE.MX","SURCETE BDE",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045O","08/06/2006","Deuda"
"FTSE-PiP Guber 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000049U&SecurityToken=F00000049U%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR30EBD.MX","SUR30E BD",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000049U","01/07/2005","Deuda"
"9% Others, 20.5% BMV IRT, 7.5% S&P Global Property TR USD, 5% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 7% FTSE-PiPG Real 10Yrs 24hrs, 4% Barclays US Agg Bond TR USD, 22% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000048W&SecurityToken=F00000048W%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2042BOE2.MX","SUR2042 BOE2",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000048W","18/08/2006","Renta Variable"
"9% Others, 20.5% BMV IRT, 7.5% S&P Global Property TR USD, 5% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 7% FTSE-PiPG Real 10Yrs 24hrs, 4% Barclays US Agg Bond TR USD, 22% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000048P&SecurityToken=F00000048P%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2042BOE1.MX","SUR2042 BOE1",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000048P","18/08/2006","Renta Variable"
"9% Others, 20.5% BMV IRT, 7.5% S&P Global Property TR USD, 5% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 7% FTSE-PiPG Real 10Yrs 24hrs, 4% Barclays US Agg Bond TR USD, 22% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ5&SecurityToken=F000001ZQ5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2042BFE.MX","SUR2042 BFE",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ5","04/03/2008","Renta Variable"
"9% Others, 20.5% BMV IRT, 7.5% S&P Global Property TR USD, 5% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 7% FTSE-PiPG Real 10Yrs 24hrs, 4% Barclays US Agg Bond TR USD, 22% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP7&SecurityToken=F000001ZP7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2042BF2.MX","SUR2042 BF2",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP7","04/03/2008","Renta Variable"
"9% Others, 20.5% BMV IRT, 7.5% S&P Global Property TR USD, 5% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 7% FTSE-PiPG Real 10Yrs 24hrs, 4% Barclays US Agg Bond TR USD, 22% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPN&SecurityToken=F000001ZPN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2042BF1.MX","SUR2042 BF1",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPN","04/03/2008","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000048C&SecurityToken=F00000048C%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BOE4.MX","SUR2034 BOE4",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000048C","18/08/2006","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000048A&SecurityToken=F00000048A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BOE3.MX","SUR2034 BOE3",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000048A","18/08/2006","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000488&SecurityToken=F000000488%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BOE2.MX","SUR2034 BOE2",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000488","18/08/2006","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000487&SecurityToken=F000000487%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BOE1.MX","SUR2034 BOE1",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000487","18/08/2006","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPZ&SecurityToken=F000001ZPZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BFE.MX","SUR2034 BFE",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPZ","04/03/2008","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPQ&SecurityToken=F000001ZPQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BF2.MX","SUR2034 BF2",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPQ","04/03/2008","Renta Variable"
"10% Others, 14% BMV IRT, 25% FTSE-PiPG Fix 6M 24hrs, 5% FTSE-PiPG Fix 5Yrs 24hrs, 5% FTSE-PiPG Fix 10Yrs 24hrs, 15% FTSE-PiPG Real 10Yrs 24hrs, 10% Barclays US Agg Bond TR USD, 16% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPG&SecurityToken=F000001ZPG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2034BF1.MX","SUR2034 BF1",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPG","04/03/2008","Renta Variable"
"13% Others, 10% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 4% FTSE-PiPG Fix 5Yrs 24hrs, 4% FTSE-PiPG Fix 10Yrs 24hrs, 17% FTSE-PiPG Real 10Yrs 24hrs, 15% Barclays US Agg Bond TR USD, 12% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000481&SecurityToken=F000000481%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2026BOE4.MX","SUR2026 BOE4",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000481","18/08/2006","Renta Variable"
"13% Others, 10% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 4% FTSE-PiPG Fix 5Yrs 24hrs, 4% FTSE-PiPG Fix 10Yrs 24hrs, 17% FTSE-PiPG Real 10Yrs 24hrs, 15% Barclays US Agg Bond TR USD, 12% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000480&SecurityToken=F000000480%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2026BOE3.MX","SUR2026 BOE3",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000480","18/08/2006","Renta Variable"
"13% Others, 10% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 4% FTSE-PiPG Fix 5Yrs 24hrs, 4% FTSE-PiPG Fix 10Yrs 24hrs, 17% FTSE-PiPG Real 10Yrs 24hrs, 15% Barclays US Agg Bond TR USD, 12% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047Y&SecurityToken=F00000047Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2026BOE2.MX","SUR2026 BOE2",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047Y","18/08/2006","Renta Variable"
"13% Others, 10% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 4% FTSE-PiPG Fix 5Yrs 24hrs, 4% FTSE-PiPG Fix 10Yrs 24hrs, 17% FTSE-PiPG Real 10Yrs 24hrs, 15% Barclays US Agg Bond TR USD, 12% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047V&SecurityToken=F00000047V%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2026BOE1.MX","SUR2026 BOE1",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047V","18/08/2006","Renta Variable"
"13% Others, 10% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 4% FTSE-PiPG Fix 5Yrs 24hrs, 4% FTSE-PiPG Fix 10Yrs 24hrs, 17% FTSE-PiPG Real 10Yrs 24hrs, 15% Barclays US Agg Bond TR USD, 12% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPT&SecurityToken=F000001ZPT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2026BFE.MX","SUR2026 BFE",,"No contribuyentes","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPT","04/03/2008","Renta Variable"
"13% Others, 10% FTSE-PiP Cetes 28d 24hrs, 25% FTSE-PiPG Fix 6M 24hrs, 4% FTSE-PiPG Fix 5Yrs 24hrs, 4% FTSE-PiPG Fix 10Yrs 24hrs, 17% FTSE-PiPG Real 10Yrs 24hrs, 15% Barclays US Agg Bond TR USD, 12% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPM&SecurityToken=F000001ZPM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SUR2026BF2.MX","SUR2026 BF2",,"Personas físicas","Ciclo de Vida","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPM","04/03/2008","Renta Variable"
