"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"30% S&P Valmer MEX CETES 28D, 70% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004OE&SecurityToken=F0000004OE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGTF3.MX","SCOTIAG TF3",,"Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004OE","23/01/2006","Deuda"
"30% S&P Valmer MEX CETES 28D, 70% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GWJ&SecurityToken=F000005GWJ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGEMP.MX","SCOTIAG EMP",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GWJ","17/04/2009","Deuda"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62G&SecurityToken=F00000O62G%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU3.MX","SCOTIA2 CU3",,"Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62G","16/04/2012","Deuda"
"30% S&P Valmer MEX CETES, 60% S&P Valmer MEX CETES 28D, 10% S&P Valmer MEX Corp AAA Tasa Variable","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62A&SecurityToken=F00000O62A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA1CU2.MX","SCOTIA1 CU2",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62A","17/04/2012","Deuda"
"7.5% SCOTIPC, 2.5% SCOTIA7, 30% SCOTIA2, 30% SCOTIA1, 30% SCOTLPG","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJJ&SecurityToken=F00000PIJJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI12F3.MX","SCOTI12 F3",,"Personas físicas","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJJ","05/02/2013","Renta Variable"
"80% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004E9&SecurityToken=F0000004E9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI10C1E.MX","SCOTI10 C1E",,"Fondo de fondos","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004E9","27/02/2013","Deuda"
"50% S&P Valmer MEX CETES 364D, 25% S&P Valmer MEX Tasa Variable Gub, 5% S&P Valmer MEX Bonos 5A, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OJLD&SecurityToken=F00000OJLD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGMPII0.MX","SCOTGMP II0",,"Fondo de fondos","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OJLD","25/06/2012","Deuda"
"50% S&P Valmer MEX CETES 364D, 25% S&P Valmer MEX Tasa Variable Gub, 5% S&P Valmer MEX Bonos 5A, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NYVF&SecurityToken=F00000NYVF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGMPII.MX","SCOTGMP II",,"Fondo de fondos","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NYVF","02/03/2012","Deuda"
"50% S&P Valmer MEX CETES 364D, 25% S&P Valmer MEX Tasa Variable Gub, 5% S&P Valmer MEX Bonos 5A, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004G6&SecurityToken=F0000004G6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGMPE.MX","SCOTGMP E",,"No contribuyentes","Deuda Gubernamental - Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004G6","28/12/2001","Deuda"
"S&P Global BMI TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UG22&SecurityToken=F00000UG22%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGLOTF.MX","SCOTGLO TF",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UG22","15/09/2014","Renta Variable"
"S&P Global BMI TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OJLO&SecurityToken=F00000OJLO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGLOL.MX","SCOTGLO L",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OJLO","19/06/2012","Renta Variable"
"S&P Global BMI TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OJLN&SecurityToken=F00000OJLN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGLOII1.MX","SCOTGLO II1",,"Fondo de fondos","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OJLN","19/06/2012","Renta Variable"
"S&P Global BMI TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OJLM&SecurityToken=F00000OJLM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTGLOII0.MX","SCOTGLO II0",,"Fondo de fondos","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OJLM","22/06/2012","Renta Variable"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4N9&SecurityToken=F00000S4N9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXM2.MX","SCOT-FX M2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXM2.MX","Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4N9","26/11/2013","Renta Variable"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PSKV&SecurityToken=F00000PSKV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXM1.MX","SCOT-FX M1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXM1.MX","Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PSKV","26/03/2013","Renta Variable"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62T&SecurityToken=F00000O62T%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXCU4.MX","SCOT-FX CU4","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXCU4.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62T","16/04/2012","Renta Variable"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62S&SecurityToken=F00000O62S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXCU3.MX","SCOT-FX CU3","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXCU3.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62S","16/04/2012","Renta Variable"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62R&SecurityToken=F00000O62R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXCU2.MX","SCOT-FX CU2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXCU2.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62R","16/04/2012","Renta Variable"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62Q&SecurityToken=F00000O62Q%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXCU1.MX","SCOT-FX CU1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXCU1.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62Q","16/04/2012","Renta Variable"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TU63&SecurityToken=F00000TU63%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRT.MX","SCOT-FR T","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRT.MX","Personas físicas,Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TU63","18/06/2014","Renta Variable"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4PE&SecurityToken=F00000S4PE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRL.MX","SCOT-FR L","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRL.MX","Personas físicas,Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4PE","21/11/2013","Renta Variable"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SDBH&SecurityToken=F00000SDBH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRII0.MX","SCOT-FR II0","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRII0.MX","No contribuyentes","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SDBH","18/12/2013","Renta Variable"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VXWX&SecurityToken=F00000VXWX%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRII.MX","SCOT-FR II","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRII.MX","Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VXWX","19/05/2015","-"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNS&SecurityToken=F00000TQNS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRC1.MX","SCOT-FR C1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRC1.MX","Fondo de fondos","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNS","04/06/2014","Renta Variable"
"MSCI Europe","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UG21&SecurityToken=F00000UG21%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTEURTM.MX","SCOTEUR TM",,"Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UG21","15/09/2014","Renta Variable"
"7.5% SCOTIPC, 2.5% SCOTIA7, 30% SCOTIA2, 30% SCOTIA1, 30% SCOTLPG","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJI&SecurityToken=F00000PIJI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI12F2.MX","SCOTI12 F2",,"Personas físicas","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJI","05/02/2013","Renta Variable"
"7.5% SCOTIPC, 2.5% SCOTIA7, 30% SCOTIA2, 30% SCOTIA1, 30% SCOTLPG","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJH&SecurityToken=F00000PIJH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI12F1.MX","SCOTI12 F1",,"Personas físicas","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJH","05/02/2013","Renta Variable"
"7.5% SCOTIPC, 2.5% SCOTIA7, 30% SCOTIA2, 30% SCOTIA1, 30% SCOTLPG","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJG&SecurityToken=F00000PIJG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI12E.MX","SCOTI12 E",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJG","06/02/2013","Renta Variable"
"80% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000433&SecurityToken=F000000433%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI10TM.MX","SCOTI10 TM",,"Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000433","29/05/2014","Deuda"
"80% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000431&SecurityToken=F000000431%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTI10TF.MX","SCOTI10 TF",,"Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000431","30/12/2013","Deuda"
