"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"S&P Valmer MEX Gubernamental","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOR&SecurityToken=F00000PHOR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPX3.MX","NAFG-LP X3","https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPX3.MX","No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOR","31/01/2013","Deuda"
"S&P Valmer MEX CEDEVIS","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOO&SecurityToken=F00000PHOO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Especializada en Cedevis","https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX4.MX","NAFCDVI X4",,"No contribuyentes","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOO","31/01/2013","Deuda"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BR&SecurityToken=F0000029BR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBE2.MX","MULTISI BE-2","https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBE-2.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BR","13/08/2008","Deuda"
"S&P Valmer MEX CETES 364D I","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000040GT&SecurityToken=F0000040GT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MONEXMPBED.MX","MONEXMP BED",,"No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000040GT","24/07/2009","Deuda"
"MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LVXI&SecurityToken=F00000LVXI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=PEMERGEXC.MX","PEMERGE XC",,"No contribuyentes","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LVXI","07/12/2010","Renta Variable"
"MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DEO&SecurityToken=F000002DEO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMRVSTB.MX","OM-RVST B","https://es-us.finanzas.yahoo.com/q/hp?s=OM-RVSTB.MX","Personas físicas,Personas morales","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DEO","18/05/2004","Renta Variable"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JWL9&SecurityToken=F00000JWL9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMRVMXE.MX","OM-RVMX E","https://es-us.finanzas.yahoo.com/q/hp?s=OM-RVMXE.MX","Personas físicas,No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JWL9","13/10/2010","Renta Variable"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DEQ&SecurityToken=F000002DEQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMRVMXB.MX","OM-RVMX B","https://es-us.finanzas.yahoo.com/q/hp?s=OM-RVMXB.MX","Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DEQ","18/05/2004","Renta Variable"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DRB&SecurityToken=F000002DRB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMDESTE.MX","OM-DEST E","https://es-us.finanzas.yahoo.com/q/hp?s=OM-DESTE.MX","Personas físicas,No contribuyentes","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DRB","01/08/2008","Deuda"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004PD&SecurityToken=F0000004PD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMDESTB.MX","OM-DEST B","https://es-us.finanzas.yahoo.com/q/hp?s=OM-DESTB.MX","Personas físicas","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004PD","18/05/2004","Deuda"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DEP&SecurityToken=F000002DEP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMDCPE.MX","OM-DCP E","https://es-us.finanzas.yahoo.com/q/hp?s=OM-DCPE.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DEP","01/08/2008","Deuda"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DEJ&SecurityToken=F000002DEJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=OMDCPB.MX","OM-DCP B","https://es-us.finanzas.yahoo.com/q/hp?s=OM-DCPB.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DEJ","18/05/2004","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HBGN&SecurityToken=F00000HBGN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=NUMRVC0A.MX","NUMRV C0-A","https://es-us.finanzas.yahoo.com/q/hp?s=NUMRVC0-A.MX","No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HBGN","06/07/2009","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004D9&SecurityToken=F0000004D9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=NUMRVB3A.MX","NUMRV B3-A","https://es-us.finanzas.yahoo.com/q/hp?s=NUMRVB3-A.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004D9","29/10/1987","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004DA&SecurityToken=F0000004DA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=NUMRVB0A.MX","NUMRV B0-A","https://es-us.finanzas.yahoo.com/q/hp?s=NUMRVB0-A.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004DA","07/02/2006","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000040HP&SecurityToken=F0000040HP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=NUMCB0B.MX","NUMC B0-B","https://es-us.finanzas.yahoo.com/q/hp?s=NUMCB0-B.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000040HP","09/09/1999","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S77E&SecurityToken=F00000S77E%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=NTESEMM.MX","NTESEM M",,"Personas morales","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S77E","28/11/2013","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6R9&SecurityToken=F00000R6R9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=NTESEMI.MX","NTESEM I",,"No contribuyentes","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6R9","05/11/2013","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029ZT&SecurityToken=F0000029ZT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBM2.MX","NTEGUB M2",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029ZT","13/11/2008","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044Y9&SecurityToken=F0000044Y9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBM1.MX","NTEGUB M1",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044Y9","17/09/2009","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000040HD&SecurityToken=F0000040HD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBM.MX","NTEGUB M+",,"Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000040HD","03/08/2009","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029ZU&SecurityToken=F0000029ZU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBI2.MX","NTEGUB I2",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029ZU","13/11/2008","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005HZK&SecurityToken=F000005HZK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBI1.MX","NTEGUB I1",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005HZK","12/11/2009","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029ZX&SecurityToken=F0000029ZX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBI.MX","NTEGUB I+",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029ZX","01/10/2008","Deuda"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005O91&SecurityToken=F000005O91%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Bancario y gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=NTEGUBI.MX","NTEGUB I",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005O91","11/01/2010","Deuda"
"MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JNE2&SecurityToken=F00000JNE2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=PEMERGEMC.MX","PEMERGE MC",,"Personas morales","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JNE2","04/08/2010","Renta Variable"
"MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NXWW&SecurityToken=F00000NXWW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=PEMERGEFF.MX","PEMERGE FF",,"Fondo de fondos","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NXWW","23/02/2012","Renta Variable"
"MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000IS6M&SecurityToken=F00000IS6M%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=PEMERGEFC.MX","PEMERGE FC",,"Personas físicas","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000IS6M","20/05/2010","Renta Variable"
"MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000IS6L&SecurityToken=F00000IS6L%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=PEMERGEFB.MX","PEMERGE FB",,"Personas físicas","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000IS6L","20/05/2010","Renta Variable"
"MSCI EM NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000473&SecurityToken=F000000473%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=PEMERGEFA.MX","PEMERGE FA",,"Personas físicas","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000473","30/12/2004","Renta Variable"
"BMV Ipc Composite","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000WAZC&SecurityToken=F00000WAZC%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=PAMBF5.MX","PAM B-F5","https://es-us.finanzas.yahoo.com/q/hp?s=PAMB-F5.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000WAZC","03/09/2015","-"
