"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"VLMR_MEX_CETES_28D_I","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JWKX&SecurityToken=F00000JWKX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BMERGOBTNC.MX","BMERGOB TNC",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JWKX","14/10/2010","Deuda"
"MEXCOMP_RV101","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZOY&SecurityToken=F000001ZOY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Preponderantemente en deuda","https://es-us.finanzas.yahoo.com/q/hp?s=BMERCREGB.MX","BMERCRE GB",,"Personas físicas","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZOY","15/05/2008","Renta Variable"
"MEXCOMP_D8","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004B1&SecurityToken=F0000004B1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BMER180F.MX","BMER180 F",,"Fondo de fondos","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004B1","24/11/2004","Deuda"
"MEXCOMP_USAL","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JRDG&SecurityToken=F00000JRDG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BBVANDQPV.MX","BBVANDQ PV",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JRDG","18/05/2010","Renta Variable"
"MEXCOMP_EMG","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JSBH&SecurityToken=F00000JSBH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BBVAEMGP.MX","BBVAEMG P",,"Personas físicas","RV Mercados Emergentes","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JSBH","06/08/2010","Renta Variable"
"CSP_MXPUSD_V48","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000200U&SecurityToken=F00000200U%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=BBVADOLF.MX","BBVADOL F",,"Fondo de fondos","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000200U","24/11/2004","Deuda"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H3T3&SecurityToken=F00000H3T3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2P.MX","B+RVUS2 P",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H3T3","26/03/2010","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J3YM&SecurityToken=F00000J3YM%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2NC.MX","B+RVUS2 NC",,"No contribuyentes","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J3YM","23/06/2010","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q0YN&SecurityToken=F00000Q0YN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2GPF.MX","B+RVUS2 GPF",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q0YN","08/04/2013","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZRZ&SecurityToken=F000001ZRZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2GB.MX","B+RVUS2 GB",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZRZ","06/06/2008","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004BI&SecurityToken=F0000004BI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2F.MX","B+RVUS2 F",,"Fondo de fondos","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004BI","24/11/2004","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J3YL&SecurityToken=F00000J3YL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2E.MX","B+RVUS2 E",,"Personas morales","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J3YL","23/06/2010","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PXJG&SecurityToken=F00000PXJG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2C.MX","B+RVUS2 C",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PXJG","08/04/2013","Renta Variable"
"MEX_EUNA","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004BH&SecurityToken=F0000004BH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUS2B.MX","B+RVUS2 B",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004BH","29/04/1988","Renta Variable"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV8&SecurityToken=F00000VZV8%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTUHN.MX","B+RVINT UHN",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV8","08/06/2015","-"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV9&SecurityToken=F00000VZV9%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTPV.MX","B+RVINT PV",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV9","08/06/2015","-"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV5&SecurityToken=F00000VZV5%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTP.MX","B+RVINT P",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV5","08/06/2015","-"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV7&SecurityToken=F00000VZV7%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTGB.MX","B+RVINT GB",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV7","08/06/2015","-"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV3&SecurityToken=F00000VZV3%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTF.MX","B+RVINT F",,"Fondo de fondos","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV3","08/06/2015","-"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV6&SecurityToken=F00000VZV6%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTC.MX","B+RVINT C",,"Personas físicas","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV6","08/06/2015","-"
"MEX_USAAE","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZV1&SecurityToken=F00000VZV1%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRVINTA.MX","B+RVINT A",,"-","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZV1","08/06/2015","-"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTY&SecurityToken=F00000VZTY%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRV2UHN.MX","B+RV2 UHN",,"Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTY","19/01/2015","-"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZU4&SecurityToken=F00000VZU4%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRV2TM.MX","B+RV2 TM",,"Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZU4","19/01/2015","-"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZU2&SecurityToken=F00000VZU2%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRV2PV.MX","B+RV2 PV",,"Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZU2","19/01/2015","-"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZTW&SecurityToken=F00000VZTW%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRV2P.MX","B+RV2 P",,"Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZTW","19/01/2015","-"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VZU0&SecurityToken=F00000VZU0%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=BRV2GPF.MX","B+RV2 GPF",,"Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VZU0","19/01/2015","-"
"CSP_MXPUSD_V48","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MCVA&SecurityToken=F00000MCVA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=BBVADOLE.MX","BBVADOL E",,"Personas morales","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MCVA","15/04/2011","Deuda"
"CSP_MXPUSD_V48","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MCV9&SecurityToken=F00000MCV9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=BBVADOLC.MX","BBVADOL C",,"Personas físicas","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MCV9","15/04/2011","Deuda"
"MEXCOMP_UMSX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5H6&SecurityToken=F00000J5H6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BUMSPV.MX","B+UMS PV",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5H6","13/07/2010","Deuda"
"MEXCOMP_UMSX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5H5&SecurityToken=F00000J5H5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BUMSP.MX","B+UMS P",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5H5","13/07/2010","Deuda"
"MEXCOMP_UMSX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5H3&SecurityToken=F00000J5H3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BUMSGB.MX","B+UMS GB",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5H3","13/07/2010","Deuda"
"MEXCOMP_UMSX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5H2&SecurityToken=F00000J5H2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BUMSF.MX","B+UMS F",,"Fondo de fondos","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5H2","13/07/2010","Deuda"
"MEXCOMP_UMSX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5H1&SecurityToken=F00000J5H1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BUMSE.MX","B+UMS E",,"Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5H1","13/07/2010","Deuda"
"MEXCOMP_UMSX","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MCV5&SecurityToken=F00000MCV5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=BUMSC.MX","B+UMS C",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MCV5","14/04/2011","Deuda"
"MEX_RVUSA1","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OL9Z&SecurityToken=F00000OL9Z%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - No disponible","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUSAUHN.MX","B+RVUSA UHN",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OL9Z","29/05/2012","Renta Variable"
"MEX_RVUSA1","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OCFH&SecurityToken=F00000OCFH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - No disponible","https://es-us.finanzas.yahoo.com/q/hp?s=BRVUSAPV.MX","B+RVUSA PV",,"Personas físicas","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OCFH","29/05/2012","Renta Variable"
