"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"S&P Valmer MEX Gubernamental","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RQ&SecurityToken=F0000028RQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF3.MX","IXELQ BF3",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RQ","09/06/2008","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFFA&SecurityToken=F00000UFFA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXEESPBM1.MX","IXEESP BM1",,"Personas morales","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFFA","05/09/2014","Renta Variable"
"S&P Valmer MEX TIIE28","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GW9&SecurityToken=F000005GW9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBE4.MX","IXEDP BE4",,"No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GW9","23/10/2009","Deuda"
"60% S&P Valmer MEX CETES, 40% S&P Valmer MEX Tasa Variable Gub","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S772&SecurityToken=F00000S772%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXECPBM1.MX","IXECP BM1",,"Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S772","05/12/2013","Deuda"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021QL&SecurityToken=F0000021QL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MONEXCRBFC2.MX","MONEXCR BFC-2","https://es-us.finanzas.yahoo.com/q/hp?s=MONEXCRBFC-2.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021QL","22/06/2007","Renta Variable"
"S&P Valmer MEX CETES 7D I","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045G&SecurityToken=F00000045G%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MONEX28BEC1.MX","MONEX28 BEC-1","https://es-us.finanzas.yahoo.com/q/hp?s=MONEX28BEC-1.MX","No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045G","16/12/2004","Deuda"
"65% FTSE-PiP Cetes 28d 24hrs, 35% FTSE-PiP Cetes 70-90d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SEJC&SecurityToken=F00000SEJC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=LIQUIDOM2.MX","LIQUIDO M2",,"Personas morales","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SEJC","30/12/2013","Deuda"
"65% FTSE-PiP Cetes 28d 24hrs, 35% FTSE-PiP Cetes 70-90d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJZ&SecurityToken=F000002IJZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=LIQUIDOM1.MX","LIQUIDO M1",,"Personas morales","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJZ","11/11/2008","Deuda"
"65% FTSE-PiP Cetes 28d 24hrs, 35% FTSE-PiP Cetes 70-90d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJK5&SecurityToken=F00000NJK5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=LIQUIDOF3.MX","LIQUIDO F3",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJK5","22/11/2011","Deuda"
"65% FTSE-PiP Cetes 28d 24hrs, 35% FTSE-PiP Cetes 70-90d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJW&SecurityToken=F000002IJW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=LIQUIDOF2.MX","LIQUIDO F2",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJW","11/11/2008","Deuda"
"65% FTSE-PiP Cetes 28d 24hrs, 35% FTSE-PiP Cetes 70-90d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJX&SecurityToken=F000002IJX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=LIQUIDOF1.MX","LIQUIDO F1",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJX","11/11/2008","Deuda"
"65% FTSE-PiP Cetes 28d 24hrs, 35% FTSE-PiP Cetes 70-90d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IK0&SecurityToken=F000002IK0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=LIQUIDOF0.MX","LIQUIDO F0",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IK0","11/11/2008","Deuda"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4N6&SecurityToken=F00000S4N6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBM2.MX","IXEUSD BM2",,"Personas morales","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4N6","26/11/2013","Deuda"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021OX&SecurityToken=F0000021OX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBM1.MX","IXEUSD BM1",,"Personas morales","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021OX","08/09/2006","Deuda"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RZ&SecurityToken=F0000028RZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBI.MX","IXEUSD BI",,"Personas físicas,Personas morales","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RZ","29/02/2008","Deuda"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PA&SecurityToken=F0000021PA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBF1.MX","IXEUSD BF1",,"Personas físicas","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PA","05/01/1998","Deuda"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021OW&SecurityToken=F0000021OW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBE1.MX","IXEUSD BE1",,"No contribuyentes","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021OW","08/09/2006","Deuda"
"S&P Valmer MEX UDIBonos","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JTMS&SecurityToken=F00000JTMS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBF2.MX","IXETR+ BF2",,"Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JTMS","02/09/2010","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028S0&SecurityToken=F0000028S0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBS.MX","IXETR BS",,"Fondo de fondos","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028S0","29/12/2006","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000045A0&SecurityToken=F0000045A0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBM3.MX","IXETR BM3",,"Personas morales","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000045A0","05/06/2008","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028S2&SecurityToken=F0000028S2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBM2.MX","IXETR BM2",,"Personas morales","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028S2","05/06/2008","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJY&SecurityToken=F000002IJY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBF4.MX","IXETR BF4",,"Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJY","05/06/2008","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000040HT&SecurityToken=F0000040HT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBF3.MX","IXETR BF3",,"Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000040HT","05/06/2008","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028S1&SecurityToken=F0000028S1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBF2.MX","IXETR BF2",,"Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028S1","05/06/2008","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003Y17&SecurityToken=F000003Y17%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBF1.MX","IXETR BF1",,"Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003Y17","05/06/2008","Deuda"
"30% S&P Valmer MEX CETES, 35% S&P Valmer MEX UDIBonos 5A, 35% S&P Valmer MEX UDIBonos 10A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005G72&SecurityToken=F000005G72%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=IXETRBE4.MX","IXETR BE4",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005G72","05/06/2008","Deuda"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004PC&SecurityToken=F0000004PC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Indizado al IPC","https://es-us.finanzas.yahoo.com/q/hp?s=MIFIPCB.MX","MIFIPC B",,"Personas físicas,Fondo de fondos","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004PC","23/08/1999","Renta Variable"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NOAO&SecurityToken=F00000NOAO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MAYAFF.MX","MAYA FF",,"Fondo de fondos","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NOAO","19/01/2012","Renta Variable"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H05I&SecurityToken=F00000H05I%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MAYAD.MX","MAYA D",,"Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H05I","05/03/2010","Renta Variable"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWP4&SecurityToken=F00000GWP4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=MAYAB3.MX","MAYA B3",,"Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWP4","25/02/2010","Renta Variable"
