"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"10% Tasa Libor 1 mes - 0.30%, 90% FTSE-PiP UMS Dollar 5Yrs 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004A2&SecurityToken=F0000004A2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURUSDBDM.MX","SURUSD BDM",,"Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004A2","02/05/2005","Deuda"
"45% Ishares ACWI, 6.5% Ishares GSG, 3.5% Ishares IYR, 45% BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHP3&SecurityToken=F00000PHP3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SURRVBDF.MX","SUR-RV BDF","https://es-us.finanzas.yahoo.com/q/hp?s=SUR-RVBDF.MX","Personas físicas","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHP3","21/01/2013","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004CD&SecurityToken=F0000004CD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Discrecional","https://es-us.finanzas.yahoo.com/q/hp?s=VALMXAB1.MX","VALMXA B1",,"Personas físicas,No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004CD","30/09/2005","Renta Variable"
"FTSE-PiPG Bpas 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SDBD&SecurityToken=F00000SDBD%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Corto Plazo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX18B2CO.MX","VALMX18 B2CO",,"Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SDBD","20/12/2013","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZO3&SecurityToken=F000001ZO3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Discrecional","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX16B0NC.MX","VALMX16 B0NC",,"No contribuyentes","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZO3","01/09/2005","Deuda"
"FTSE-PiP Cetes 91d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJT&SecurityToken=F000002IJT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX12B0NC.MX","VALMX12 B0NC",,"No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJT","16/12/2008","Deuda"
"FTSE-PiP Cetes 91d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004TQ&SecurityToken=F0000004TQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PF - Espec. en papel gubernamental","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX12B0FI.MX","VALMX12 B0FI",,"Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004TQ","01/09/2005","Deuda"
"FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJE&SecurityToken=F000002IJE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX10B2FI.MX","VALMX10 B2FI",,"Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJE","16/01/2004","Deuda"
"FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJQ&SecurityToken=F000002IJQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX10B1FI.MX","VALMX10 B1FI",,"Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJQ","24/07/1985","Deuda"
"FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BNC&SecurityToken=F000002BNC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX10B1CO.MX","VALMX10 B1CO",,"Personas morales","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BNC","03/07/2008","Deuda"
"FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BMV&SecurityToken=F000002BMV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX10B1CF.MX","VALMX10 B1CF",,"No contribuyentes","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BMV","01/07/2008","Deuda"
"FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJD&SecurityToken=F000002IJD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX10B0FI.MX","VALMX10 B0FI",,"Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJD","01/09/2005","Deuda"
"FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BND&SecurityToken=F000002BND%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX10B0CO.MX","VALMX10 B0CO",,"Personas morales","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BND","01/07/2008","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PC&SecurityToken=F0000021PC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABM2.MX","TEMGBIA BM2",,"Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PC","02/10/2006","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PF&SecurityToken=F0000021PF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABM1.MX","TEMGBIA BM1",,"Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PF","05/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PO&SecurityToken=F0000021PO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABF2.MX","TEMGBIA BF2",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PO","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PV&SecurityToken=F0000021PV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABF1.MX","TEMGBIA BF1",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PV","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PW&SecurityToken=F0000021PW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABE2.MX","TEMGBIA BE2",,"No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PW","01/11/2007","Deuda"
"JPM GBI Gbl Traded TR GBP","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021Q5&SecurityToken=F0000021Q5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Cobertura Cambiaria - Especializada en cobertura","https://es-us.finanzas.yahoo.com/q/hp?s=TEMGBIABE1.MX","TEMGBIA BE1",,"No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021Q5","01/11/2007","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1S1&SecurityToken=F00000T1S1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60Z.MX","SVIVE60 Z",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1S1","21/03/2014","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H647&SecurityToken=F00000H647%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60S.MX","SVIVE60 S",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H647","16/04/2010","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJZ&SecurityToken=F00000MAJZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60C3.MX","SVIVE60 C3",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJZ","24/03/2011","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MAJY&SecurityToken=F00000MAJY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60C2.MX","SVIVE60 C2",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MAJY","24/03/2011","Deuda"
"20% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 15% FTSE-PiP Fondeo G 24hrs, 50% FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005Q37&SecurityToken=F000005Q37%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE60C1.MX","SVIVE60 C1",,"No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005Q37","25/01/2010","Deuda"
"15% BMV IPC PR MXN, 15% FTSE-PiPG Bonos 24hrs, 15% FTSE-PiPG Udibonos 24hrs, 10% FTSE-PiP Fondeo G 24hrs, 40% FTSE-PiP Cetes 28d 24hrs, 5% MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1S0&SecurityToken=F00000T1S0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SVIVE50Z.MX","SVIVE50 Z",,"No contribuyentes","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1S0","21/03/2014","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044YD&SecurityToken=F0000044YD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Discrecional","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX16B0FI.MX","VALMX16 B0FI",,"Personas físicas","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044YD","03/01/2008","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000H0SB&SecurityToken=F00000H0SB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente  - Discrecional","https://es-us.finanzas.yahoo.com/q/hp?s=VALMX16B0CF.MX","VALMX16 B0CF",,"No contribuyentes","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000H0SB","03/01/2008","Deuda"
