"h_benchmark_fondos","j_link_cnbv","b_clas_cnbv","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos"
"S&P Valmer MEX BonosM","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62O&SecurityToken=F00000O62O%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTLPGCU3.MX","SCOTLPG CU3",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62O","16/04/2012","Deuda"
"S&P Valmer MEX BonosM","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004FN&SecurityToken=F0000004FN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","-","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBE.MX","SCOTIMB E",,"No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004FN","01/12/2005","Deuda"
"NASDAQ 100 TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000040V1&SecurityToken=F0000040V1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=STERNDQB1.MX","STERNDQ B1",,"Personas físicas,Personas morales","RV USA","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000040V1","22/12/2004","Renta Variable"
"MSCI All Country World","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000QOL9&SecurityToken=F00000QOL9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=STEREQB3.MX","STER-EQ B3","https://es-us.finanzas.yahoo.com/q/hp?s=STER-EQB3.MX","Personas físicas,No contribuyentes","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000QOL9","28/10/2013","Renta Variable"
"FTSE-PiP UMS Dollar 5Yrs 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000043WB&SecurityToken=F0000043WB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ERUSD.MX","ST&ERUS D",,"Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000043WB","24/08/2009","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021WY&SecurityToken=F0000021WY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ERBMF.MX","ST&ERBM F",,"Fondo de fondos","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021WY","31/07/2007","Renta Variable"
"15% FTSE-PiPG Bonos CI 24hrs, 25% FTSE-PiP Cetes 91d 24hrs, 20% FTSE-PiP Cetes 182d 24hrs, 20% FTSE-PiP Cetes 364d 24hrs, 10% FTSE-PiPG Float2 24hrs, 10% FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004Y5&SecurityToken=F0000004Y5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER4B1.MX","ST&ER-4 B1","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-4B1.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004Y5","16/07/1984","Deuda"
"15% FTSE-PiPG Bonos CI 24hrs, 25% FTSE-PiP Cetes 91d 24hrs, 20% FTSE-PiP Cetes 182d 24hrs, 20% FTSE-PiP Cetes 364d 24hrs, 10% FTSE-PiPG Float2 24hrs, 10% FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004YB&SecurityToken=F0000004YB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER22B.MX","ST&ER22 B",,"No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004YB","06/10/1989","Deuda"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004YC&SecurityToken=F0000004YC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Deuda PM no contribuyente - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER21B.MX","ST&ER21 B",,"No contribuyentes","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004YC","17/09/1990","Deuda"
"40% FTSE-PiPG Cetes 24hrs, 2% FTSE-PiPG Bonos 24hrs, 30% FTSE-PiP Fondeo G 24hrs, 10% FTSE-PiPG Float2 24hrs, 18% FTSE-PiPG Float 12M 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JQ3H&SecurityToken=F00000JQ3H%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER2F.MX","ST&ER-2 F","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-2F.MX","Fondo de fondos","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JQ3H","24/08/2010","Deuda"
"40% FTSE-PiPG Cetes 24hrs, 2% FTSE-PiPG Bonos 24hrs, 30% FTSE-PiP Fondeo G 24hrs, 10% FTSE-PiPG Float2 24hrs, 18% FTSE-PiPG Float 12M 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003XCD&SecurityToken=F000003XCD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER2D.MX","ST&ER-2 D","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-2D.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003XCD","19/05/2009","Deuda"
"40% FTSE-PiPG Cetes 24hrs, 2% FTSE-PiPG Bonos 24hrs, 30% FTSE-PiP Fondeo G 24hrs, 10% FTSE-PiPG Float2 24hrs, 18% FTSE-PiPG Float 12M 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003WX0&SecurityToken=F000003WX0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER2B3.MX","ST&ER-2 B3","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-2B3.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003WX0","04/06/2009","Deuda"
"40% FTSE-PiPG Cetes 24hrs, 2% FTSE-PiPG Bonos 24hrs, 30% FTSE-PiP Fondeo G 24hrs, 10% FTSE-PiPG Float2 24hrs, 18% FTSE-PiPG Float 12M 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003WWZ&SecurityToken=F000003WWZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER2B2.MX","ST&ER-2 B2","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-2B2.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003WWZ","04/06/2009","Deuda"
"40% FTSE-PiPG Cetes 24hrs, 2% FTSE-PiPG Bonos 24hrs, 30% FTSE-PiP Fondeo G 24hrs, 10% FTSE-PiPG Float2 24hrs, 18% FTSE-PiPG Float 12M 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004Y4&SecurityToken=F0000004Y4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER2B1.MX","ST&ER-2 B1","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-2B1.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004Y4","13/11/1995","Deuda"
"FTSE-PiP Cetes 182d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004XX&SecurityToken=F0000004XX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1XB.MX","ST&ER1X B",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004XX","19/02/1991","Deuda"
"30% FTSE-PiP Cetes 28d 24hrs, 30% FTSE-PiPG Float2 24hrs, 10% FTSE-PiPG Float 12M 24hrs, 30% FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JWLB&SecurityToken=F00000JWLB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1PD2.MX","ST&ER1P D2",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JWLB","14/10/2010","Deuda"
"30% FTSE-PiP Cetes 28d 24hrs, 30% FTSE-PiPG Float2 24hrs, 10% FTSE-PiPG Float 12M 24hrs, 30% FTSE-PiP Fondeo Gross 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004X4&SecurityToken=F0000004X4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1PB.MX","ST&ER1P B",,"Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004X4","19/11/1992","Deuda"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002PC9&SecurityToken=F000002PC9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1GB3.MX","ST&ER1G B3",,"Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002PC9","20/03/2009","Deuda"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002PC8&SecurityToken=F000002PC8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1GB2.MX","ST&ER1G B2",,"Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002PC8","20/03/2009","Deuda"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004WR&SecurityToken=F0000004WR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1GB1.MX","ST&ER1G B1",,"Personas físicas","Mercado de Dinero MXN","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004WR","22/07/1981","Deuda"
"FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004Y2&SecurityToken=F0000004Y2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER1B.MX","ST&ER-1 B","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-1B.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004Y2","13/11/1995","Deuda"
"MSCI World NR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000020CI&SecurityToken=F0000020CI%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Indizado al IPC","https://es-us.finanzas.yahoo.com/q/hp?s=SMALTA2B.MX","SMALTA2 B",,"Personas morales","RV Global","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000020CI","23/08/2001","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNV&SecurityToken=F00000TQNV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SMALTA1B.MX","SMALTA1 B",,"Personas físicas","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNV","16/05/2014","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000056U&SecurityToken=F00000056U%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SELRFB1.MX","SEL-RF B1","https://es-us.finanzas.yahoo.com/q/hp?s=SEL-RFB1.MX","Personas físicas","Deuda Flexible","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000056U","28/11/2005","Deuda"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4S4&SecurityToken=F00000Q4S4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SELECTMB1.MX","SELECTM B1",,"Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4S4","01/07/2013","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GW3&SecurityToken=F000005GW3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=SELECTDB1.MX","SELECTD B1",,"Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GW3","17/03/1989","Renta Variable"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005N58&SecurityToken=F000005N58%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Común - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ERBMB1.MX","ST&ERBM B1",,"Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005N58","07/02/2012","Renta Variable"
"95% FTSE-PiPG Bonos CI 24hrs, 5% FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003V1Z&SecurityToken=F000003V1Z%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER7F.MX","ST&ER-7 F","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-7F.MX","Fondo de fondos","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003V1Z","04/06/2009","Deuda"
"95% FTSE-PiPG Bonos CI 24hrs, 5% FTSE-PiP Fondeo G 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002T8E&SecurityToken=F000002T8E%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","Dueda PF - Agresivo","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER7D.MX","ST&ER-7 D","https://es-us.finanzas.yahoo.com/q/hp?s=ST%26ER-7D.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002T8E","14/04/2009","Deuda"
